p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	perDiff
2.57803466517816e-08	0.532132207084993	0.716	0.698	5.15606933035632e-05	T/NK3	SNHG7	0.018
1.59403521115051e-22	0.532025510565909	0.654	0.332	3.18807042230101e-19	T/NK3	LONRF2	0.322
1.89176586143683e-06	0.531905021933981	0.642	0.479	0.00378353172287367	T/NK3	CXCL12	0.163
1.76588447548306e-51	0.531157680377343	0.654	0.465	3.53176895096613e-48	T/NK3	PLCB4	0.189
1.59132187201394e-08	0.523170771912836	0.704	0.643	3.18264374402788e-05	T/NK3	XAF1	0.0609999999999999
6.87473546113914e-46	0.519402466818787	0.728	0.587	1.37494709222783e-42	T/NK3	PGF	0.141
4.28000779152217e-37	0.517680430946577	0.852	0.789	8.56001558304434e-34	T/NK3	ARHGAP29	0.0629999999999999
3.59823215584809e-06	0.513814944850259	0.852	0.743	0.00719646431169619	T/NK3	ACTN4	0.109
4.61806184270261e-36	0.510246830914101	0.654	0.472	9.23612368540522e-33	T/NK3	ENAH	0.182
4.90763755632598e-06	0.505877138438062	0.827	0.766	0.00981527511265196	T/NK3	BHLHE40	0.0609999999999999
1.31968276083268e-21	0.503011568777533	0.815	0.708	2.63936552166537e-18	T/NK3	PHLDB2	0.107
2.16978657787311e-07	0.501284117005905	1	0.971	0.000433957315574621	T/NK3	ACTG1	0.029
7.07624225104097e-85	0.497454929219111	0.605	0.638	1.41524845020819e-81	T/NK3	BCHE	-0.033
4.51583795329856e-41	0.496433177864467	0.667	0.46	9.03167590659713e-38	T/NK3	EDIL3	0.207
2.54906936132998e-14	0.494959632449513	0.654	0.396	5.09813872265996e-11	T/NK3	ABCA9	0.258
2.54666486195234e-49	0.490412837067818	0.642	0.358	5.09332972390469e-46	T/NK3	EDNRA	0.284
1.24027766582059e-27	0.483330047689583	0.63	0.474	2.48055533164118e-24	T/NK3	PRKG1	0.156
2.19135215675287e-20	0.48051424959565	0.716	0.467	4.38270431350575e-17	T/NK3	CTSK	0.249
5.47419934222544e-06	0.479891708890302	0.753	0.674	0.0109483986844509	T/NK3	PPA1	0.079
1.89391907974866e-06	0.479525620573354	0.827	0.817	0.00378783815949731	T/NK3	EPB41L2	0.01
8.84798601925951e-07	0.472930549213684	0.926	0.801	0.0017695972038519	T/NK3	ZC3HAV1	0.125
3.18300610821869e-32	0.472394065047613	0.716	0.649	6.36601221643738e-29	T/NK3	PPFIBP1	0.0669999999999999
3.90763573368333e-48	0.471288496091713	0.605	0.618	7.81527146736665e-45	T/NK3	VASN	-0.013
4.8529574333554e-43	0.469146825007609	0.568	0.255	9.70591486671081e-40	T/NK3	COL12A1	0.313
2.54924691510833e-08	0.467920891688194	0.741	0.79	5.09849383021665e-05	T/NK3	TNFSF10	-0.049
1.79278578086267e-58	0.467316975051108	0.802	0.685	3.58557156172534e-55	T/NK3	FOXL2	0.117
9.92240449245484e-14	0.463349478922545	0.531	0.571	1.98448089849097e-10	T/NK3	PMEPA1	-0.0399999999999999
2.49151148757357e-07	0.46287167166784	0.753	0.655	0.000498302297514714	T/NK3	GAS6	0.098
9.57335699354323e-31	0.459714730928616	0.741	0.315	1.91467139870865e-27	T/NK3	ANGPT1	0.426
9.88612105149963e-29	0.45890674469672	0.642	0.475	1.97722421029993e-25	T/NK3	CRABP2	0.167
2.74729263994611e-10	0.455839990997163	0.864	0.788	5.49458527989222e-07	T/NK3	UAP1	0.076
6.09548382276104e-07	0.453366932998871	0.901	0.813	0.00121909676455221	T/NK3	LDLR	0.0880000000000001
1.60484778045022e-24	0.453203508874131	0.679	0.606	3.20969556090045e-21	T/NK3	TPD52L1	0.0730000000000001
3.77148827523492e-56	0.448518553410345	0.679	0.575	7.54297655046984e-53	T/NK3	TWIST2	0.104
3.76483726891554e-25	0.448362402644431	0.691	0.511	7.52967453783107e-22	T/NK3	CD34	0.18
2.61723137875463e-49	0.447883304727356	0.691	0.612	5.23446275750926e-46	T/NK3	PLSCR4	0.079
7.09913683563207e-25	0.443124429108025	0.593	0.607	1.41982736712641e-21	T/NK3	NNMT	-0.014
7.14498767492235e-58	0.441820185625548	0.667	0.523	1.42899753498447e-54	T/NK3	SNAI2	0.144
1.16686894706819e-32	0.435453268464549	0.617	0.663	2.33373789413637e-29	T/NK3	CLMN	-0.046
2.60582045317672e-44	0.43486210251849	0.728	0.626	5.21164090635344e-41	T/NK3	DLC1	0.102
1.48853003495962e-07	0.430690014399311	0.778	0.686	0.000297706006991924	T/NK3	BTBD7	0.092
3.14992945189053e-61	0.42741963588402	0.667	0.7	6.29985890378105e-58	T/NK3	CBR3	-0.0329999999999999
9.50654455317404e-19	0.424967375099644	0.716	0.768	1.90130891063481e-15	T/NK3	LXN	-0.052
4.64649968357906e-85	0.422276156427843	0.926	0.87	9.29299936715812e-82	T/NK3	ANGPTL1	0.056
3.16704110832452e-06	0.422136843597855	0.988	0.959	0.00633408221664904	T/NK3	NPM1	0.029
3.13893138634126e-36	0.420228104651179	0.716	0.642	6.27786277268253e-33	T/NK3	CD248	0.074
7.58123814497575e-31	0.4170122137677	0.531	0.333	1.51624762899515e-27	T/NK3	PAPPA	0.198
1.67763815411326e-47	0.408210317507401	0.728	0.704	3.35527630822652e-44	T/NK3	PRELP	0.024
2.85601075211835e-08	0.403231647313257	0.79	0.66	5.7120215042367e-05	T/NK3	CYSTM1	0.13
7.36826276279474e-06	0.401306726430439	0.827	0.757	0.0147365255255895	T/NK3	PDLIM5	0.07
9.01811417454368e-11	0.398796153768084	0.716	0.467	1.80362283490874e-07	T/NK3	FN1	0.249
1.03534739015388e-25	0.395407068354537	0.444	0.525	2.07069478030777e-22	T/NK3	IFIT3	-0.081
5.88513478067963e-24	0.393459260266432	0.654	0.474	1.17702695613593e-20	T/NK3	ITIH5	0.18
8.86206031346352e-07	0.393312189124156	1	0.998	0.0017724120626927	T/NK3	MT-ND4	0.002
9.57248144422542e-33	0.392627273314154	0.543	0.325	1.91449628884508e-29	T/NK3	ALDH1A2	0.218
1.62399946230767e-10	0.392283629201115	0.815	0.841	3.24799892461535e-07	T/NK3	FLT1	-0.026
4.24963869932703e-09	0.390504093754945	0.84	0.757	8.49927739865407e-06	T/NK3	PER2	0.083
7.17203415546966e-43	0.39034068067774	0.679	0.584	1.43440683109393e-39	T/NK3	LAMA4	0.0950000000000001
5.08455494790611e-35	0.38951811148396	0.877	0.726	1.01691098958122e-31	T/NK3	FILIP1	0.151
1.03793432010436e-11	0.388490750049981	0.691	0.767	2.07586864020873e-08	T/NK3	IL1R1	-0.0760000000000001
1.51820734656665e-34	0.388100292267979	0.864	0.621	3.03641469313329e-31	T/NK3	FHL2	0.243
4.15155430276014e-12	0.386473433332207	0.605	0.353	8.30310860552028e-09	T/NK3	KCNMA1	0.252
3.12333503101477e-07	0.384623279732665	0.679	0.635	0.000624667006202955	T/NK3	BCOR	0.044
1.44340628782225e-28	0.383706022321276	0.617	0.341	2.8868125756445e-25	T/NK3	TEAD1	0.276
2.17213338113197e-24	0.377975100414318	0.84	0.615	4.34426676226393e-21	T/NK3	ADGRL4	0.225
7.02450025846972e-32	0.37508550641912	0.531	0.49	1.40490005169394e-28	T/NK3	MEG8	0.041
1.50163126805626e-05	0.374677174130993	0.827	0.815	0.0300326253611252	T/NK3	HNRNPAB	0.012
5.99017218648877e-32	0.374317722813842	0.778	0.472	1.19803443729775e-28	T/NK3	GPC6	0.306
4.34925741992754e-40	0.372799389356829	0.704	0.537	8.69851483985507e-37	T/NK3	RNF152	0.167
2.71927292449444e-24	0.372467153531888	0.778	0.714	5.43854584898887e-21	T/NK3	MYH10	0.0640000000000001
2.94366458962484e-69	0.371891614974709	0.617	0.684	5.88732917924969e-66	T/NK3	ABCC9	-0.0670000000000001
8.91913419076875e-07	0.371804389754336	0.802	0.601	0.00178382683815375	T/NK3	POLR2I	0.201
1.01881322620258e-15	0.371075717818461	0.728	0.721	2.03762645240517e-12	T/NK3	COPRS	0.00700000000000001
9.09187088980446e-11	0.369328671388345	0.679	0.615	1.81837417796089e-07	T/NK3	CETN2	0.0640000000000001
1.7473705929256e-17	0.365984439473912	0.457	0.474	3.4947411858512e-14	T/NK3	SPON1	-0.017
8.50935835523576e-06	0.363181194164391	1	0.99	0.0170187167104715	T/NK3	RPS8	0.01
3.31346128071431e-32	0.362999832519933	0.852	0.538	6.62692256142861e-29	T/NK3	ANK2	0.314
8.91651094852936e-06	0.362215127569429	0.988	0.943	0.0178330218970587	T/NK3	TPM4	0.045
3.32871673411135e-36	0.360903458371377	0.617	0.361	6.65743346822269e-33	T/NK3	ITGBL1	0.256
6.64207858161883e-39	0.358456947587174	0.778	0.591	1.32841571632377e-35	T/NK3	ADGRL3	0.187
2.09576028010012e-37	0.358128016174355	0.593	0.578	4.19152056020025e-34	T/NK3	ADAMTS9	0.015
7.07535970854899e-11	0.357979679418622	0.58	0.631	1.4150719417098e-07	T/NK3	BAG3	-0.051
1.27915406833733e-24	0.356571912403232	0.679	0.55	2.55830813667466e-21	T/NK3	PPIC	0.129
5.27728189392521e-11	0.355546579836934	0.778	0.615	1.05545637878504e-07	T/NK3	ISYNA1	0.163
2.48487349971638e-19	0.354443204458779	0.63	0.377	4.96974699943276e-16	T/NK3	SORBS1	0.253
2.72661024641559e-44	0.354430803371008	0.519	0.419	5.45322049283119e-41	T/NK3	THBS2	0.1
8.66696275417852e-20	0.354384761957466	0.728	0.67	1.7333925508357e-16	T/NK3	TPBG	0.0579999999999999
8.93298720678198e-17	0.353280976640076	0.593	0.363	1.7865974413564e-13	T/NK3	RORB	0.23
2.09486640674592e-06	0.353268460762932	0.58	0.751	0.00418973281349184	T/NK3	ICAM1	-0.171
1.84282760573485e-05	0.353129844578095	1	0.977	0.036856552114697	T/NK3	RPL8	0.023
1.23131933015339e-14	0.352436454241088	0.63	0.7	2.46263866030677e-11	T/NK3	PAM	-0.07
1.20515219776557e-05	0.35092939930085	1	0.972	0.0241030439553113	T/NK3	RPL10A	0.028
1.16608042244709e-19	0.350850684489711	0.728	0.875	2.33216084489419e-16	T/NK3	SERPINI1	-0.147
1.36509097806683e-16	0.350060208251317	0.667	0.6	2.73018195613365e-13	T/NK3	CEP126	0.0670000000000001
4.58395487086738e-11	0.349471021653527	0.79	0.517	9.16790974173476e-08	T/NK3	RASAL2	0.273
4.56836129767532e-23	0.347249541733496	0.691	0.39	9.13672259535064e-20	T/NK3	LGALSL	0.301
1.02140373406402e-26	0.344640611731786	0.778	0.742	2.04280746812805e-23	T/NK3	MATN2	0.036
1.75777616910719e-18	0.343651449790731	0.852	0.702	3.51555233821438e-15	T/NK3	TNFRSF10D	0.15
4.66108585455419e-06	0.343498424570464	0.827	0.635	0.00932217170910838	T/NK3	ANXA4	0.192
5.2140190691237e-20	0.339761393873058	0.691	0.771	1.04280381382474e-16	T/NK3	EFNB2	-0.0800000000000001
1.01776500278745e-23	0.33564740593522	0.716	0.599	2.03553000557491e-20	T/NK3	CMYA5	0.117
5.48737744940205e-24	0.331778622338146	0.531	0.622	1.09747548988041e-20	T/NK3	PPP1R3C	-0.091
6.88737878096985e-10	0.330225891776782	0.778	0.785	1.37747575619397e-06	T/NK3	PLK2	-0.00700000000000001
1.15584513976945e-36	0.329013362123457	0.704	0.397	2.31169027953889e-33	T/NK3	TACC2	0.307
1.54126965548088e-36	0.327281728482183	0.741	0.536	3.08253931096177e-33	T/NK3	ANKRD29	0.205
7.11175277208986e-13	0.326380138180798	0.679	0.555	1.42235055441797e-09	T/NK3	DLG3	0.124
4.39301347108483e-07	0.325063661626004	0.728	0.727	0.000878602694216967	T/NK3	ARHGEF12	0.001
1.00899706956005e-05	0.323429661838991	0.679	0.724	0.020179941391201	T/NK3	SLMAP	-0.0449999999999999
1.57176040233579e-20	0.322628247163227	0.642	0.555	3.14352080467157e-17	T/NK3	COL15A1	0.087
4.45028410113794e-08	0.320377474923092	0.827	0.838	8.90056820227588e-05	T/NK3	YES1	-0.011
1.26940135758919e-42	0.318651631448635	0.691	0.441	2.53880271517838e-39	T/NK3	NTRK3	0.25
3.60612194521078e-26	0.317874729008392	0.765	0.66	7.21224389042156e-23	T/NK3	NOSTRIN	0.105
1.70434661412398e-05	0.316671768799871	0.716	0.721	0.0340869322824796	T/NK3	DAAM1	-0.005
8.54122593634561e-08	0.31551725598642	0.815	0.865	0.000170824518726912	T/NK3	COBLL1	-0.05
1.0131891061756e-28	0.311680040182436	0.605	0.508	2.0263782123512e-25	T/NK3	S100A16	0.097
2.01596432271958e-05	0.31110155296072	0.864	0.886	0.0403192864543916	T/NK3	SNHG8	-0.022
9.64449584406995e-34	0.311007370935565	0.778	0.392	1.92889916881399e-30	T/NK3	NPNT	0.386
1.22708688860834e-05	0.309694175666708	0.79	0.705	0.0245417377721667	T/NK3	CYB5A	0.0850000000000001
2.73531487719722e-07	0.309515671882068	0.63	0.744	0.000547062975439444	T/NK3	BCL3	-0.114
4.02448233515401e-33	0.309001118188817	0.716	0.703	8.04896467030803e-30	T/NK3	PHGDH	0.013
3.4401699690992e-33	0.305948258779789	0.543	0.378	6.88033993819839e-30	T/NK3	SEMA5A	0.165
8.04770059660611e-39	0.305542648096666	0.654	0.545	1.60954011932122e-35	T/NK3	HSPB8	0.109
3.77571153064651e-31	0.298369320426296	0.494	0.724	7.55142306129302e-28	T/NK3	IGSF10	-0.23
2.51202495100978e-43	0.29739093287438	0.778	0.581	5.02404990201957e-40	T/NK3	ZBTB7C	0.197
1.05536212742852e-28	0.294720848559228	0.543	0.485	2.11072425485705e-25	T/NK3	GPRC5C	0.0580000000000001
1.60509641159846e-31	0.294359838415057	0.605	0.647	3.21019282319692e-28	T/NK3	GJA1	-0.042
7.69094358238568e-06	0.293938042150201	0.654	0.694	0.0153818871647714	T/NK3	YPEL2	-0.0399999999999999
1.92629871029367e-07	0.292645822359508	0.741	0.813	0.000385259742058733	T/NK3	ZDBF2	-0.072
4.89570005168851e-21	0.291857048003203	0.691	0.514	9.79140010337703e-18	T/NK3	BICC1	0.177
2.56451654366919e-12	0.290951000291039	0.506	0.462	5.12903308733838e-09	T/NK3	MAPK10	0.044
2.0586443163472e-54	0.284375174039859	0.543	0.55	4.1172886326944e-51	T/NK3	KDR	-0.00700000000000001
9.05658711468403e-09	0.283726108177382	0.667	0.731	1.81131742293681e-05	T/NK3	DNAJC27	-0.0639999999999999
2.04620552105599e-19	0.280276850784557	0.63	0.537	4.09241104211199e-16	T/NK3	TMEM100	0.093
6.5726825029236e-19	0.278854973018235	0.605	0.338	1.31453650058472e-15	T/NK3	PDE3A	0.267
2.26618895653898e-20	0.273584982365181	0.679	0.351	4.53237791307797e-17	T/NK3	SCARA3	0.328
1.11127478150533e-14	0.272955504287036	0.543	0.634	2.22254956301065e-11	T/NK3	SNHG19	-0.091
4.31777644947462e-23	0.271371182602499	0.593	0.305	8.63555289894923e-20	T/NK3	PLA2R1	0.288
3.03583105017607e-39	0.271144976913512	0.765	0.569	6.07166210035215e-36	T/NK3	WNT4	0.196
3.51110186930656e-12	0.267496467228729	0.667	0.617	7.02220373861313e-09	T/NK3	IGF1R	0.05
2.62913385742256e-10	0.266576749355189	0.654	0.657	5.25826771484513e-07	T/NK3	CTNNAL1	-0.003
1.26343826775107e-09	0.265705953983921	0.679	0.641	2.52687653550214e-06	T/NK3	DKK3	0.038
4.23443236470974e-06	0.265237894949664	0.765	0.555	0.00846886472941948	T/NK3	INSR	0.21
1.15510151431113e-08	0.26514220108272	0.667	0.648	2.31020302862226e-05	T/NK3	BNC2	0.019
1.49560953295083e-10	0.264881210864199	0.58	0.559	2.99121906590165e-07	T/NK3	EVA1C	0.0209999999999999
9.41866256604506e-26	0.26433787205401	0.741	0.249	1.88373251320901e-22	T/NK3	MAOB	0.492
3.70491867156482e-15	0.261497108205496	0.79	0.551	7.40983734312963e-12	T/NK3	TTLL7	0.239
1.36602999605767e-14	0.259420014323901	0.531	0.682	2.73205999211533e-11	T/NK3	ARL4D	-0.151
4.99731308838356e-07	0.259279641126507	0.617	0.723	0.000999462617676711	T/NK3	ENPP2	-0.106
1.25170528636077e-33	0.257787495535628	0.728	0.507	2.50341057272154e-30	T/NK3	HOXA7	0.221
1.27714982681134e-27	0.255424183047167	0.802	0.677	2.55429965362269e-24	T/NK3	IFT81	0.125
1.52358896151187e-33	0.25468804260205	0.531	0.319	3.04717792302373e-30	T/NK3	FMO3	0.212
0	4.77009104581684	0.985	0.632	0	MP	CST3	0.353
0	4.42040247062387	0.978	0.593	0	MP	C1QB	0.385
0	4.41967946453437	0.984	0.679	0	MP	CXCL8	0.305
0	3.83587900869233	0.981	0.657	0	MP	PLAUR	0.324
0	3.73700307219701	0.941	0.485	0	MP	LYZ	0.456
0	3.69670490853258	0.984	0.466	0	MP	CD14	0.518
0	3.63453347115346	0.981	0.739	0	MP	AIF1	0.242
0	3.61046159735724	0.994	0.498	0	MP	F13A1	0.496
0	3.50209193218633	0.993	0.881	0	MP	HLA-DRA	0.112
0	3.43281245481876	0.903	0.357	0	MP	LYVE1	0.546
0	3.37789607016516	0.989	0.502	0	MP	FCER1G	0.487
0	3.32656719304562	0.968	0.637	0	MP	MS4A6A	0.331
0	3.31058435174601	0.964	0.552	0	MP	C5AR1	0.412
0	3.21864613022703	0.989	0.523	0	MP	TYROBP	0.466
0	3.19888148310279	0.996	0.826	0	MP	CD74	0.17
0	3.16535174584546	0.95	0.628	0	MP	FGL2	0.322
0	3.1194268634202	0.979	0.779	0	MP	NPC2	0.2
0	3.09351312385359	0.995	0.773	0	MP	HLA-DPA1	0.222
0	3.04226776378008	0.948	0.861	0	MP	IER3	0.087
0	3.00673597262173	0.967	0.864	0	MP	HBEGF	0.103
0	2.99008862933875	0.994	0.797	0	MP	HLA-DRB1	0.197
0	2.98561765686657	0.911	0.514	0	MP	IL1B	0.397
0	2.97968880248118	0.957	0.653	0	MP	LGMN	0.304
0	2.97336314266816	0.964	0.714	0	MP	SGK1	0.25
0	2.82481285764742	0.962	0.674	0	MP	CTSB	0.288
0	2.77001373505954	0.949	0.64	0	MP	CD163	0.309
0	2.65373093928394	0.993	0.794	0	MP	HLA-DPB1	0.199
0	2.62065210677819	0.953	0.549	0	MP	CSF1R	0.404
0	2.57213649503815	0.932	0.675	0	MP	FILIP1L	0.257
0	2.57155330420142	0.973	0.571	0	MP	CXCL2	0.402
0	2.51696581032331	0.958	0.858	0	MP	TFRC	0.1
0	2.496510244282	0.96	0.868	0	MP	CD83	0.092
0	2.4602141835828	0.998	0.921	0	MP	SAT1	0.077
0	2.45789183630739	0.947	0.542	0	MP	MARCKS	0.405
0	2.42131709372582	0.972	0.922	0	MP	NAMPT	0.0499999999999999
1.29703943305232e-301	2.30366430592241	0.948	0.74	2.59407886610463e-298	MP	SOD2	0.208
0	2.2794695293234	0.97	0.459	0	MP	GRN	0.511
0	2.2748275885967	0.959	0.73	0	MP	GLUL	0.229
2.24730475158558e-234	2.27216935253391	0.978	0.884	4.49460950317116e-231	MP	RGS2	0.094
0	2.21786345333338	0.916	0.65	0	MP	VEGFA	0.266
0	2.21687592975357	0.991	0.904	0	MP	CTSS	0.087
2.58498930446987e-316	2.16252048645212	0.954	0.64	5.16997860893975e-313	MP	HLA-DQA1	0.314
0	2.09789980914563	0.882	0.434	0	MP	MAFB	0.448
0	2.06144756977263	0.91	0.648	0	MP	KCTD12	0.262
0	2.05433139180991	0.955	0.745	0	MP	INSIG1	0.21
0	2.01677492472627	0.979	0.539	0	MP	MEF2C	0.44
2.14083208442377e-305	2.01601587077895	0.827	0.637	4.28166416884754e-302	MP	SLC40A1	0.19
5.58864548294507e-241	2.01565111029031	0.981	0.962	1.11772909658901e-237	MP	NEAT1	0.019
2.82665303274401e-301	1.99113171805393	0.968	0.81	5.65330606548802e-298	MP	RHOB	0.158
0	1.97189686169353	0.988	0.916	0	MP	HLA-DRB5	0.072
0	1.91236973725597	0.985	0.634	0	MP	CPVL	0.351
5.41487410152107e-230	1.88466544999834	0.91	0.677	1.08297482030421e-226	MP	CCL2	0.233
0	1.8755416346802	0.937	0.759	0	MP	ETS2	0.178
0	1.86999792805222	0.942	0.797	0	MP	PLEK	0.145
3.47490651027482e-184	1.81788373464656	0.932	0.793	6.94981302054965e-181	MP	MAF	0.139
1.6529364523671e-248	1.80683594468506	0.895	0.812	3.30587290473419e-245	MP	CXCL3	0.083
1.62246382868372e-159	1.79286018450707	0.972	0.897	3.24492765736743e-156	MP	ZNF331	0.075
9.20778177321002e-236	1.78206839821376	0.99	0.886	1.841556354642e-232	MP	NR4A3	0.104
0	1.77737363921068	0.877	0.705	0	MP	A2M	0.172
0	1.77038704552767	0.942	0.681	0	MP	ASAH1	0.261
5.60304474065378e-313	1.77011705531596	0.915	0.388	1.12060894813076e-309	MP	ZFHX3	0.527
3.177140882279e-225	1.76820079239596	0.95	0.875	6.354281764558e-222	MP	MAN1A1	0.075
0	1.73028834730324	0.931	0.508	0	MP	RBM47	0.423
0	1.72299375972291	0.913	0.652	0	MP	TGFBI	0.261
3.82772894108118e-236	1.70071877293548	0.91	0.678	7.65545788216236e-233	MP	HLA-DQB1	0.232
1.66510385834394e-253	1.69794909543258	0.962	0.775	3.33020771668789e-250	MP	ATF3	0.187
0	1.69249958773179	0.92	0.531	0	MP	PHACTR1	0.389
8.61998927656048e-120	1.66680898439997	0.735	0.372	1.7239978553121e-116	MP	G0S2	0.363
0	1.63210937625718	0.985	0.653	0	MP	ATP1B1	0.332
0	1.62764092582467	0.967	0.84	0	MP	HLA-DMB	0.127
0	1.62581703395301	0.927	0.875	0	MP	NRP2	0.052
3.7055811209819e-208	1.57805932926538	0.88	0.716	7.41116224196381e-205	MP	IRS2	0.164
0	1.57690289649188	0.886	0.87	0	MP	RAB31	0.016
1.43279037293961e-322	1.5699283539206	0.958	0.595	2.86558074587923e-319	MP	MNDA	0.363
2.01466923368723e-202	1.567674170376	0.975	0.831	4.02933846737447e-199	MP	CTSC	0.144
2.2629249910236e-206	1.56560062161992	0.968	0.86	4.5258499820472e-203	MP	HERPUD1	0.108
0	1.54773092249234	0.842	0.331	0	MP	MSR1	0.511
1.43641307238669e-295	1.53795682875469	0.912	0.59	2.87282614477339e-292	MP	LPAR6	0.322
5.10295177893238e-136	1.53670830730886	0.962	0.819	1.02059035578648e-132	MP	HSPA1A	0.143
2.07915865673885e-255	1.52917879490649	0.934	0.678	4.1583173134777e-252	MP	HIF1A	0.256
9.00706816792301e-204	1.52154333568841	0.928	0.727	1.8014136335846e-200	MP	CFD	0.201
0	1.51961667905275	0.869	0.756	0	MP	CXCL16	0.113
2.85268014308072e-300	1.51197489740983	0.948	0.791	5.70536028616144e-297	MP	ATP13A3	0.157
4.36954864051934e-102	1.48868988895426	0.869	0.681	8.73909728103868e-99	MP	CCL3	0.188
3.14528433969213e-244	1.46852536425843	0.905	0.708	6.29056867938425e-241	MP	PTPRE	0.197
1.53815999516509e-222	1.43653252504722	0.958	0.85	3.07631999033019e-219	MP	RILPL2	0.108
4.87909753400355e-262	1.42582991677066	0.817	0.412	9.7581950680071e-259	MP	CD36	0.405
0	1.42127054063655	0.853	0.661	0	MP	C3AR1	0.192
1.10544677666811e-256	1.37797158920944	0.915	0.561	2.21089355333621e-253	MP	PTGS2	0.354
0	1.37348798580823	0.934	0.701	0	MP	EPB41L3	0.233
4.33748300614935e-135	1.36822948752786	0.969	0.883	8.67496601229869e-132	MP	ATP1B3	0.086
1.51277492312654e-264	1.35760619616732	0.835	0.36	3.02554984625308e-261	MP	B3GNT5	0.475
3.9990351681671e-269	1.34223700202083	0.894	0.648	7.99807033633421e-266	MP	SH2B3	0.246
0	1.33986571697076	0.839	0.829	0	MP	MFSD1	0.01
1.10695495038593e-193	1.33839014446158	0.936	0.719	2.21390990077187e-190	MP	ARHGAP18	0.217
7.28663219607834e-198	1.33148329168777	0.939	0.646	1.45732643921567e-194	MP	RUNX1	0.293
0	1.33103422568334	0.96	0.615	0	MP	LY96	0.345
0	1.32051688992549	0.941	0.356	0	MP	NCF2	0.585
0	1.31836525489464	0.941	0.372	0	MP	PID1	0.569
9.07666152385143e-144	1.31343110712364	0.97	0.879	1.81533230477029e-140	MP	JMJD1C	0.091
3.5183795598744e-285	1.29884312782139	0.818	0.67	7.0367591197488e-282	MP	OGFRL1	0.148
0	1.28663014773076	0.932	0.669	0	MP	GATM	0.263
1.56738617864615e-161	1.27209609870359	0.986	0.903	3.13477235729231e-158	MP	RASGEF1B	0.083
5.15992554080774e-138	1.26047369668892	0.941	0.799	1.03198510816155e-134	MP	EIF4E	0.142
0	1.25132302000758	0.917	0.491	0	MP	CD86	0.426
2.11271551879949e-241	1.25084273162868	0.817	0.355	4.22543103759897e-238	MP	IRAK3	0.462
1.62655554017818e-226	1.24865791361355	0.949	0.725	3.25311108035636e-223	MP	AP1S2	0.224
2.17103652287949e-280	1.24842896792817	0.943	0.658	4.34207304575897e-277	MP	PLSCR1	0.285
1.71296968701255e-88	1.24584519700337	0.98	0.981	3.4259393740251e-85	MP	NR4A2	-0.001
1.4796914843077e-225	1.24522752077319	0.834	0.642	2.9593829686154e-222	MP	LTC4S	0.192
7.95016581250656e-282	1.23261164604241	0.991	0.673	1.59003316250131e-278	MP	OTUD1	0.318
1.29491669365449e-131	1.21854399707522	0.97	0.843	2.58983338730898e-128	MP	GADD45B	0.127
3.31943736603966e-275	1.21548420559941	0.869	0.44	6.63887473207932e-272	MP	BCAT1	0.429
2.53721404381207e-201	1.2104515530166	0.913	0.621	5.07442808762413e-198	MP	MTSS1	0.292
5.2779391426107e-301	1.20760746824991	0.854	0.814	1.05558782852214e-297	MP	TNFAIP2	0.04
1.512498642582e-109	1.20706192464541	0.949	0.815	3.024997285164e-106	MP	S100A11	0.134
1.34616780104377e-234	1.19979921255396	0.845	0.564	2.69233560208753e-231	MP	GRASP	0.281
1.30280680900347e-155	1.19978901085124	0.907	0.79	2.60561361800694e-152	MP	ELL2	0.117
2.14107100733739e-126	1.19832879498433	0.953	0.878	4.28214201467478e-123	MP	VMP1	0.075
6.37267431847807e-292	1.19691983152739	0.869	0.78	1.27453486369561e-288	MP	RAPH1	0.089
9.31337619589446e-300	1.19690355052669	0.932	0.613	1.86267523917889e-296	MP	RHOU	0.319
4.57379019476746e-151	1.17929372289523	0.875	0.663	9.14758038953491e-148	MP	RGS10	0.212
1.15983844180825e-105	1.17283863609237	0.922	0.72	2.31967688361651e-102	MP	TIMP1	0.202
5.45420367554821e-104	1.17278208542645	0.975	0.855	1.09084073510964e-100	MP	TTN	0.12
8.98861548735316e-177	1.17269654050669	0.916	0.757	1.79772309747063e-173	MP	TYMP	0.159
1.09560997408952e-292	1.16431189669231	0.819	0.632	2.19121994817903e-289	MP	FGD4	0.187
1.82487132710876e-301	1.16000405859147	0.952	0.807	3.64974265421753e-298	MP	FUCA1	0.145
5.29464115129105e-169	1.15340929892679	0.847	0.81	1.05892823025821e-165	MP	ITPR2	0.0369999999999999
3.19584457903117e-190	1.13412966677579	0.864	0.754	6.39168915806233e-187	MP	C1orf162	0.11
1.35838751830779e-162	1.12631379775108	0.902	0.619	2.71677503661558e-159	MP	GNA13	0.283
6.51771661757309e-220	1.11494579734023	0.816	0.757	1.30354332351462e-216	MP	CCDC88A	0.0589999999999999
2.09775804843171e-107	1.11205354243661	0.969	0.947	4.19551609686341e-104	MP	GPR183	0.022
1.16760896480489e-240	1.10746494072351	0.866	0.632	2.33521792960978e-237	MP	BMP2K	0.234
3.26989154379198e-220	1.10023269406328	0.882	0.857	6.53978308758397e-217	MP	IGF1	0.025
2.84867543041082e-165	1.0919185100006	0.744	0.433	5.69735086082165e-162	MP	NLRP3	0.311
1.00171073434169e-95	1.09074930266344	0.853	0.74	2.00342146868337e-92	MP	ARRDC3	0.113
