p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	perDiff
5.02885656463518e-37	0.463182084321021	0.275	0.36	1.00577131292704e-33	T/NK3	CD34	-0.085
1.52553758010744e-14	0.462724274666121	0.462	0.446	3.05107516021487e-11	T/NK3	IL1R1	0.016
1.31730031577351e-23	0.459819046966892	0.35	0.266	2.63460063154703e-20	T/NK3	SORBS1	0.084
2.72659342527544e-39	0.458637897537722	0.388	0.309	5.45318685055088e-36	T/NK3	SLIT2	0.079
3.42591003515101e-46	0.453663750341123	0.275	0.268	6.85182007030202e-43	T/NK3	PAPPA	0.00700000000000001
6.43214198006262e-07	0.449666726058712	1	0.992	0.00128642839601252	T/NK3	MT-ND4	0.00800000000000001
1.2678781827132e-05	0.448432606216676	0.775	0.545	0.025357563654264	T/NK3	HIST1H4C	0.23
1.98812809193604e-16	0.44396235592304	0.35	0.391	3.97625618387208e-13	T/NK3	MYOF	-0.041
9.77207026558342e-69	0.441454325775446	0.325	0.408	1.95441405311668e-65	T/NK3	AHNAK2	-0.083
1.71090560272179e-35	0.44049365087277	0.412	0.256	3.42181120544358e-32	T/NK3	PGF	0.156
3.50503379576243e-07	0.439516528037805	0.625	0.533	0.000701006759152486	T/NK3	TNFSF10	0.092
4.27563843659125e-06	0.43838754415129	0.838	0.653	0.0085512768731825	T/NK3	NFKBIZ	0.185
4.43901830824132e-16	0.437274795691889	0.475	0.341	8.87803661648264e-13	T/NK3	SLC25A25	0.134
3.28285090602935e-35	0.435876382245505	0.45	0.42	6.5657018120587e-32	T/NK3	PRELP	0.03
3.61433110768658e-09	0.431950365440433	0.575	0.428	7.22866221537315e-06	T/NK3	CYSTM1	0.147
1.18239818652067e-47	0.431233478800297	0.388	0.305	2.36479637304133e-44	T/NK3	GPRC5A	0.083
6.17092308466396e-18	0.429302592656356	0.5	0.363	1.23418461693279e-14	T/NK3	IGF1R	0.137
6.81031335573968e-07	0.427946582415526	0.525	0.442	0.00136206267114794	T/NK3	CYB5A	0.083
3.44248613543351e-40	0.427430603128918	0.338	0.334	6.88497227086703e-37	T/NK3	GUCY1A2	0.004
3.33946453302491e-64	0.426132710517246	0.312	0.297	6.67892906604982e-61	T/NK3	PRKG1	0.015
4.75236066527921e-12	0.425742425867153	0.475	0.353	9.50472133055842e-09	T/NK3	FRZB	0.122
1.99470211731034e-14	0.425329235757707	0.375	0.363	3.98940423462068e-11	T/NK3	NCAM1	0.012
2.09795576288648e-19	0.424291444417303	0.338	0.332	4.19591152577297e-16	T/NK3	DNAJC18	0.00600000000000001
4.06541296914757e-23	0.424013502358284	0.425	0.432	8.13082593829514e-20	T/NK3	ISYNA1	-0.00700000000000001
1.06456184138122e-30	0.423484141991988	0.175	0.332	2.12912368276244e-27	T/NK3	ASS1	-0.157
4.96374673840384e-44	0.423159515932138	0.312	0.239	9.92749347680769e-41	T/NK3	ASPN	0.073
1.85984350709889e-40	0.422633597657111	0.275	0.264	3.71968701419777e-37	T/NK3	PDGFRL	0.011
4.30178633035443e-74	0.42186056127746	0.312	0.226	8.60357266070886e-71	T/NK3	COL12A1	0.086
2.6035851432484e-25	0.420012350446019	0.525	0.389	5.2071702864968e-22	T/NK3	RERG	0.136
9.43207353710678e-19	0.419416592172962	0.338	0.281	1.88641470742136e-15	T/NK3	COL18A1	0.057
3.31566461587018e-16	0.416863694140775	0.312	0.451	6.63132923174036e-13	T/NK3	SASH1	-0.139
5.42304075209369e-12	0.416782207706324	0.45	0.472	1.08460815041874e-08	T/NK3	FLT1	-0.022
3.64569784041029e-06	0.41635972745505	0.525	0.432	0.00729139568082059	T/NK3	SOX4	0.093
2.49950169381184e-07	0.416028044064629	0.575	0.386	0.000499900338762368	T/NK3	HINT2	0.189
2.88488127450152e-31	0.408980256822131	0.512	0.327	5.76976254900304e-28	T/NK3	PLSCR4	0.185
4.96635565930992e-08	0.408564606069336	0.275	0.408	9.93271131861985e-05	T/NK3	C3	-0.133
8.74287817753539e-08	0.408454872892249	0.55	0.451	0.000174857563550708	T/NK3	CFAP36	0.099
6.60094551943036e-10	0.40828985982941	0.45	0.388	1.32018910388607e-06	T/NK3	RND3	0.062
8.04813108924242e-33	0.404158760551312	0.35	0.245	1.60962621784848e-29	T/NK3	SEMA5A	0.105
1.44909761383697e-39	0.403563836872072	0.412	0.28	2.89819522767394e-36	T/NK3	TCEAL7	0.132
1.48278709022614e-18	0.403478651293142	0.45	0.295	2.96557418045228e-15	T/NK3	NOTCH3	0.155
1.13197671026363e-53	0.401062003943642	0.238	0.393	2.26395342052726e-50	T/NK3	PRSS23	-0.155
5.06202309288871e-06	0.400127809203162	0.588	0.483	0.0101240461857774	T/NK3	SLMAP	0.105
4.28773407767617e-06	0.398877710615489	0.475	0.468	0.00857546815535235	T/NK3	RPGR	0.00699999999999995
9.95985419605688e-21	0.398599166943412	0.438	0.504	1.99197083921138e-17	T/NK3	ITGA8	-0.066
7.19862813980621e-32	0.398014443094494	0.5	0.39	1.43972562796124e-28	T/NK3	FAM13C	0.11
1.69243516862566e-11	0.397204164187736	0.475	0.451	3.38487033725132e-08	T/NK3	AFDN	0.024
1.19657071279902e-29	0.396747828500253	0.412	0.366	2.39314142559804e-26	T/NK3	NNMT	0.046
7.50876615304502e-06	0.395095557857279	0.562	0.444	0.01501753230609	T/NK3	MRPL3	0.118
2.74871217365117e-10	0.39200893794464	0.35	0.45	5.49742434730234e-07	T/NK3	CEP162	-0.1
1.43172236619022e-29	0.389913027191755	0.288	0.264	2.86344473238045e-26	T/NK3	MEG8	0.024
1.79417526541096e-05	0.389195594084369	0.562	0.391	0.0358835053082192	T/NK3	PHACTR4	0.171
1.3690695877644e-25	0.387333713452569	0.3	0.286	2.73813917552881e-22	T/NK3	CACNA1D	0.014
1.63074151475788e-26	0.383914853321242	0.438	0.292	3.26148302951575e-23	T/NK3	RSPO3	0.146
6.54460746576663e-33	0.382786573936431	0.45	0.363	1.30892149315333e-29	T/NK3	ITIH5	0.087
1.73197469766671e-31	0.38146801744023	0.438	0.212	3.46394939533343e-28	T/NK3	ITGBL1	0.226
5.780472741392e-08	0.378610869779031	0.5	0.565	0.00011560945482784	T/NK3	LDLR	-0.0649999999999999
1.68952324651999e-34	0.374849750590514	0.512	0.349	3.37904649303997e-31	T/NK3	FHL2	0.163
3.44707547577457e-31	0.37441790301135	0.412	0.242	6.89415095154913e-28	T/NK3	EDNRA	0.17
1.82931779467187e-16	0.374006173354724	0.338	0.272	3.65863558934374e-13	T/NK3	KCNMA1	0.066
1.96462454741099e-46	0.373450075577452	0.225	0.311	3.92924909482197e-43	T/NK3	CRABP2	-0.086
2.86041122117785e-18	0.369161537879526	0.362	0.397	5.7208224423557e-15	T/NK3	JAM2	-0.035
6.13934583225068e-28	0.36616454835601	0.3	0.475	1.22786916645014e-24	T/NK3	RAMP2	-0.175
7.88042710148395e-34	0.364354619491481	0.512	0.24	1.57608542029679e-30	T/NK3	ANGPT1	0.272
2.7278351058917e-07	0.362975086148059	0.462	0.473	0.000545567021178341	T/NK3	CFH	-0.011
4.47621504526989e-58	0.362790393929979	0.35	0.364	8.95243009053978e-55	T/NK3	PAMR1	-0.014
5.60894029464546e-06	0.360271315074105	0.512	0.473	0.0112178805892909	T/NK3	MLF1	0.039
3.78623988679359e-19	0.357900631484058	0.288	0.316	7.57247977358718e-16	T/NK3	SLC7A2	-0.028
1.17846349118359e-30	0.356530480255519	0.438	0.269	2.35692698236717e-27	T/NK3	FAT1	0.169
2.48411226761105e-14	0.356098019346477	0.412	0.47	4.9682245352221e-11	T/NK3	FARP1	-0.058
7.6000722531818e-13	0.356072542855024	0.438	0.276	1.52001445063636e-09	T/NK3	SPON1	0.162
7.72142314787747e-07	0.355536159011673	0.388	0.34	0.00154428462957549	T/NK3	INSR	0.048
1.63188923462766e-05	0.353465364747484	1	0.921	0.0326377846925531	T/NK3	ACTG1	0.079
8.16321255553109e-10	0.351265165313287	0.475	0.449	1.63264251110622e-06	T/NK3	ARL4D	0.026
4.8643150618114e-09	0.348274924380046	0.412	0.353	9.72863012362279e-06	T/NK3	TNFRSF12A	0.059
2.75630441161021e-30	0.34812343734429	0.362	0.424	5.51260882322042e-27	T/NK3	NOSTRIN	-0.062
4.68679185376374e-16	0.347789570360681	0.325	0.329	9.37358370752749e-13	T/NK3	PPFIBP1	-0.004
1.2963907251575e-29	0.344182283944624	0.375	0.328	2.592781450315e-26	T/NK3	CGNL1	0.047
1.0242375593189e-12	0.342585780382434	0.512	0.418	2.04847511863779e-09	T/NK3	CALCRL	0.094
4.92301662251946e-34	0.342048160490259	0.375	0.403	9.84603324503892e-31	T/NK3	ABCC9	-0.028
1.04140686214592e-09	0.337472021180026	0.488	0.384	2.08281372429183e-06	T/NK3	CAMK2N1	0.104
1.46362608885492e-05	0.333816492314736	0.65	0.509	0.0292725217770984	T/NK3	KIF21A	0.141
1.85127463117131e-46	0.330792986475241	0.338	0.309	3.70254926234262e-43	T/NK3	WTIP	0.029
4.54106394808481e-33	0.32916300663257	0.412	0.247	9.08212789616962e-30	T/NK3	WT1	0.165
7.26345155994142e-25	0.32694105674195	0.325	0.305	1.45269031198828e-21	T/NK3	HTRA3	0.02
7.88352063036117e-27	0.324832493780222	0.338	0.352	1.57670412607223e-23	T/NK3	TCEA3	-0.014
1.65032498144383e-05	0.324474368629536	1	0.977	0.0330064996288767	T/NK3	RPL5	0.023
1.91090804510984e-07	0.324194923427953	0.475	0.255	0.000382181609021968	T/NK3	QPRT	0.22
1.32423681411904e-07	0.323987819801631	0.412	0.336	0.000264847362823807	T/NK3	CETN2	0.076
1.64813948590611e-26	0.320546798594765	0.425	0.325	3.29627897181222e-23	T/NK3	GPC6	0.1
8.89409862181676e-19	0.32026926552661	0.45	0.327	1.77881972436335e-15	T/NK3	HSPB8	0.123
3.42098027606166e-48	0.31577300542132	0.325	0.357	6.84196055212332e-45	T/NK3	S100A16	-0.032
9.65575226393066e-08	0.315426072550776	0.338	0.379	0.000193115045278613	T/NK3	ABLIM1	-0.041
2.4910874585684e-08	0.310104112873912	0.45	0.49	4.98217491713679e-05	T/NK3	SERPINI1	-0.04
7.96441535761805e-61	0.307691773050011	0.3	0.426	1.59288307152361e-57	T/NK3	PTPN14	-0.126
5.65452871975054e-53	0.306914658760502	0.288	0.197	1.13090574395011e-49	T/NK3	PLA2R1	0.091
6.13275948320834e-22	0.306134409818709	0.188	0.173	1.22655189664167e-18	T/NK3	SGIP1	0.015
1.13848934174067e-43	0.30523825638594	0.45	0.35	2.27697868348134e-40	T/NK3	BCHE	0.1
3.17490180075691e-08	0.304435152555182	0.3	0.403	6.34980360151382e-05	T/NK3	RBBP8	-0.103
1.9959133461296e-11	0.303418113276608	0.388	0.33	3.9918266922592e-08	T/NK3	DKK3	0.058
3.7343900741314e-08	0.303313855590319	0.412	0.422	7.4687801482628e-05	T/NK3	DNAJC27	-0.01
1.10994350265633e-16	0.301072668888957	0.5	0.307	2.21988700531266e-13	T/NK3	TTLL7	0.193
2.01373098697368e-11	0.300586347454051	0.338	0.275	4.02746197394736e-08	T/NK3	LRRC49	0.063
1.28189780350626e-07	0.299148495731914	0.325	0.36	0.000256379560701252	T/NK3	MYO1E	-0.035
2.76201368953118e-55	0.298775363966377	0.25	0.391	5.52402737906237e-52	T/NK3	FOXL2	-0.141
3.75448201290936e-34	0.297974998815783	0.312	0.362	7.50896402581871e-31	T/NK3	THSD7A	-0.05
4.68538804782431e-13	0.297510653902226	0.25	0.365	9.37077609564862e-10	T/NK3	IFIT3	-0.115
4.74000723436768e-07	0.296265582612909	0.388	0.312	0.000948001446873535	T/NK3	RASAL2	0.076
5.01195471195561e-29	0.293193163298175	0.512	0.292	1.00239094239112e-25	T/NK3	CACHD1	0.22
2.68523107799178e-17	0.291276988926001	0.438	0.432	5.37046215598356e-14	T/NK3	MATN2	0.00600000000000001
1.47374984509593e-39	0.290360187531729	0.325	0.316	2.94749969019187e-36	T/NK3	CCBE1	0.00900000000000001
2.74225851838512e-38	0.288660803105898	0.338	0.362	5.48451703677024e-35	T/NK3	CBR3	-0.024
6.17061754225072e-65	0.287683706600919	0.275	0.317	1.23412350845014e-61	T/NK3	S1PR3	-0.042
5.12759883713706e-06	0.287444271668111	0.375	0.359	0.0102551976742741	T/NK3	MFSD6	0.016
2.03888322286168e-15	0.286088618380635	0.4	0.345	4.07776644572336e-12	T/NK3	GPRC5C	0.055
7.28273587182522e-89	0.284356209784625	0.262	0.275	1.45654717436504e-85	T/NK3	SCARA3	-0.013
4.94683089266728e-28	0.282593843968427	0.462	0.382	9.89366178533455e-25	T/NK3	PHGDH	0.08
1.83704740075022e-19	0.281782063819589	0.475	0.324	3.67409480150045e-16	T/NK3	EDIL3	0.151
8.14566919042173e-59	0.280006912003098	0.312	0.392	1.62913383808435e-55	T/NK3	GFRA1	-0.08
2.38966299796102e-05	0.279686159833772	0.462	0.466	0.0477932599592204	T/NK3	KCNK6	-0.004
1.73015101073484e-12	0.279263463901798	0.438	0.317	3.46030202146968e-09	T/NK3	MSX1	0.121
1.3758694470427e-20	0.278484664207942	0.488	0.321	2.7517388940854e-17	T/NK3	PLCB4	0.167
4.96190348808983e-29	0.277552845259959	0.338	0.484	9.92380697617966e-26	T/NK3	OLFM1	-0.146
6.28194344422332e-16	0.27741976742384	0.438	0.49	1.25638868884466e-12	T/NK3	CYYR1	-0.052
1.00761383462581e-09	0.276186090681316	0.5	0.431	2.01522766925162e-06	T/NK3	ANGPT2	0.069
6.70146010923398e-28	0.272550599962137	0.262	0.351	1.3402920218468e-24	T/NK3	TMTC2	-0.089
2.35709873658746e-17	0.271807653406678	0.388	0.34	4.71419747317492e-14	T/NK3	ADAMTS9	0.048
6.56984262057885e-54	0.268153684193583	0.212	0.23	1.31396852411577e-50	T/NK3	RORB	-0.018
8.35919572608573e-36	0.266588407608559	0.238	0.27	1.67183914521715e-32	T/NK3	THBS2	-0.032
6.04229464171408e-12	0.265170436978349	0.388	0.275	1.20845892834282e-08	T/NK3	PTPRF	0.113
3.95523932057319e-79	0.264598617686703	0.275	0.277	7.91047864114638e-76	T/NK3	CA12	-0.002
1.34022821705275e-41	0.263205335699905	0.312	0.46	2.6804564341055e-38	T/NK3	SVEP1	-0.148
2.19124888076251e-25	0.263012726059982	0.35	0.4	4.38249776152502e-22	T/NK3	TPD52L1	-0.05
1.31527394855608e-11	0.262651949275418	0.3	0.385	2.63054789711215e-08	T/NK3	SDC4	-0.085
1.87876588222678e-30	0.26099949855444	0.338	0.429	3.75753176445355e-27	T/NK3	DSEL	-0.091
3.06360673623021e-09	0.260413348787328	0.188	0.271	6.12721347246043e-06	T/NK3	SLPI	-0.083
9.13302055320806e-06	0.25977611639711	0.275	0.265	0.0182660411064161	T/NK3	CNKSR3	0.01
1.31890966269365e-54	0.259301791986969	0.212	0.317	2.63781932538731e-51	T/NK3	STEAP2	-0.105
4.40722233728555e-25	0.257152291648715	0.488	0.325	8.81444467457109e-22	T/NK3	PPIC	0.163
1.91684381189568e-07	0.255747106333332	0.4	0.304	0.000383368762379136	T/NK3	ABCA9	0.096
6.27023000526407e-76	0.254841308801948	0.138	0.373	1.25404600105281e-72	T/NK3	ADAMTS5	-0.235
8.29380778745619e-25	0.253558388696608	0.575	0.402	1.65876155749124e-21	T/NK3	CASQ2	0.173
0	4.88771293463495	0.996	0.392	0	MP	CST3	0.604
0	4.66930236648997	0.96	0.255	0	MP	C1QB	0.705
1.69983513973212e-275	4.25090383533301	0.893	0.344	3.39967027946424e-272	MP	CXCL8	0.549
0	3.90510644383937	0.98	0.291	0	MP	CD14	0.689
0	3.85441986682003	0.984	0.341	0	MP	AIF1	0.643
6.39175109678206e-284	3.84400814342607	0.886	0.294	1.27835021935641e-280	MP	LYZ	0.592
0	3.685473757037	0.969	0.264	0	MP	FCER1G	0.705
0	3.67458282248472	0.951	0.299	0	MP	PLAUR	0.652
0	3.59665781360236	0.962	0.3	0	MP	F13A1	0.662
0	3.57268277080075	0.982	0.279	0	MP	TYROBP	0.703
0	3.30407709238122	0.96	0.241	0	MP	MS4A6A	0.719
1.42770962829981e-277	3.2423177455697	0.877	0.233	2.85541925659962e-274	MP	LYVE1	0.644
0	3.20902456738984	0.908	0.269	0	MP	C5AR1	0.639
0	3.19430202106305	0.976	0.521	0	MP	NPC2	0.455
0	3.16620930023093	0.926	0.457	0	MP	HBEGF	0.469
0	3.15099534038275	0.917	0.28	0	MP	FGL2	0.637
0	3.03821396152674	0.998	0.611	0	MP	HLA-DRA	0.387
2.77233060007947e-242	2.94734358139966	0.852	0.277	5.54466120015894e-239	MP	IL1B	0.575
0	2.93866433996744	0.91	0.39	0	MP	SGK1	0.52
5.22887108167906e-302	2.93474287019893	0.933	0.534	1.04577421633581e-298	MP	IER3	0.399
3.51732474152213e-277	2.92193851877994	0.913	0.33	7.03464948304427e-274	MP	LGMN	0.583
8.08818590804608e-302	2.801375359296	0.991	0.643	1.61763718160922e-298	MP	HLA-DPA1	0.348
1.92765548277426e-309	2.75264729253869	1	0.736	3.85531096554851e-306	MP	CD74	0.264
0	2.74877971048501	0.928	0.364	0	MP	CTSB	0.564
4.41074116447603e-285	2.72193648482132	0.991	0.559	8.82148232895206e-282	MP	HLA-DRB1	0.432
0	2.68007050331563	0.92	0.323	0	MP	CD163	0.597
0	2.65815667154321	0.924	0.268	0	MP	CSF1R	0.656
1.2204041138651e-214	2.46452619204192	0.839	0.272	2.4408082277302e-211	MP	CXCL2	0.567
2.61734309166449e-243	2.37239094332204	0.844	0.35	5.23468618332898e-240	MP	FILIP1L	0.494
2.06264879591572e-266	2.34066414804979	0.946	0.441	4.12529759183144e-263	MP	GLUL	0.505
4.20527809534858e-238	2.33024142787443	0.989	0.638	8.41055619069717e-235	MP	HLA-DPB1	0.351
8.69150604516914e-243	2.309970950207	0.935	0.65	1.73830120903383e-239	MP	NAMPT	0.285
1.08955741225207e-178	2.29467539542696	0.872	0.545	2.17911482450414e-175	MP	TFRC	0.327
5.36599426128191e-223	2.2916955415064	0.976	0.815	1.07319885225638e-219	MP	SAT1	0.161
2.27505769563173e-315	2.1845878841041	0.935	0.337	4.55011539126346e-312	MP	GRN	0.598
7.3112770373506e-301	2.1667714583078	0.913	0.253	1.46225540747012e-297	MP	CPVL	0.66
9.38893698169808e-251	2.16676799773902	0.962	0.649	1.87778739633962e-247	MP	CTSS	0.313
4.25363776329732e-216	2.13122987930139	0.778	0.271	8.50727552659463e-213	MP	MAFB	0.507
7.62330052632177e-199	2.11890831119236	0.913	0.54	1.52466010526435e-195	MP	CD83	0.373
6.08520205855217e-293	2.11257894220633	0.895	0.354	1.21704041171043e-289	MP	KCTD12	0.541
1.98986330881607e-235	2.10788807373576	0.85	0.323	3.97972661763214e-232	MP	VEGFA	0.527
1.16486786408818e-241	2.09565532783999	0.94	0.354	2.32973572817636e-238	MP	MARCKS	0.586
5.97138379278702e-227	2.07366570620583	0.915	0.478	1.1942767585574e-223	MP	PLEK	0.437
3.999383818336e-177	2.038349920098	0.774	0.321	7.99876763667201e-174	MP	SLC40A1	0.453
2.30485286486818e-157	2.03556104484672	0.922	0.511	4.60970572973635e-154	MP	SOD2	0.411
4.05807353023796e-223	2.02316923630946	0.922	0.538	8.11614706047592e-220	MP	HLA-DRB5	0.384
9.97703805652995e-140	2.0077470354711	0.929	0.7	1.99540761130599e-136	MP	RGS2	0.229
6.35910288806888e-201	1.98520225937841	0.908	0.548	1.27182057761378e-197	MP	INSIG1	0.36
2.32582566443406e-183	1.95775661335147	0.917	0.457	4.65165132886813e-180	MP	HLA-DQA1	0.46
4.23717344206822e-132	1.88036276989182	0.922	0.52	8.47434688413644e-129	MP	MAF	0.402
1.03183454266056e-213	1.85695930094456	0.937	0.391	2.06366908532112e-210	MP	MEF2C	0.546
3.22077802168645e-207	1.85673350269042	0.83	0.397	6.4415560433729e-204	MP	A2M	0.433
2.02865767270569e-147	1.83084571441245	0.939	0.872	4.05731534541138e-144	MP	NEAT1	0.0669999999999999
1.73053324376809e-144	1.80530973653073	0.929	0.611	3.46106648753617e-141	MP	NR4A3	0.318
1.40504293934208e-162	1.79913862560165	0.937	0.573	2.81008587868416e-159	MP	CTSC	0.364
1.39027060063314e-224	1.77170113009696	0.89	0.394	2.78054120126627e-221	MP	ETS2	0.496
6.11506169609438e-200	1.76657870985648	0.877	0.403	1.22301233921888e-196	MP	ASAH1	0.474
6.41925701507644e-152	1.75822937043529	0.902	0.524	1.28385140301529e-148	MP	ATF3	0.378
3.75168324534547e-141	1.72607067301204	0.812	0.435	7.50336649069093e-138	MP	CCL2	0.377
2.42868135256428e-161	1.72195145619413	0.864	0.44	4.85736270512856e-158	MP	RHOB	0.424
8.95146980532041e-235	1.69734497516122	0.87	0.264	1.79029396106408e-231	MP	ZFHX3	0.606
8.16604009836853e-252	1.68978214461687	0.848	0.4	1.63320801967371e-248	MP	RAB31	0.448
9.41918682057512e-275	1.66492922956514	0.855	0.384	1.88383736411502e-271	MP	TGFBI	0.471
1.72926348079411e-168	1.59537000741455	0.89	0.477	3.45852696158822e-165	MP	PTPRE	0.413
7.34562715008718e-251	1.59143383113905	0.817	0.207	1.46912543001744e-247	MP	MSR1	0.61
3.71702324540438e-106	1.58013324602008	0.821	0.392	7.43404649080876e-103	MP	CCL3	0.429
7.39925622023775e-98	1.57879087873752	0.922	0.695	1.47985124404755e-94	MP	ZNF331	0.227
9.20823201639569e-125	1.57427840405334	0.897	0.56	1.84164640327914e-121	MP	MAN1A1	0.337
1.75639714164996e-100	1.56989002353629	0.658	0.207	3.51279428329993e-97	MP	G0S2	0.451
4.02259903126895e-288	1.54837103563606	0.816	0.448	8.04519806253789e-285	MP	CXCL16	0.368
4.83421386589633e-150	1.52600997339295	0.765	0.4	9.66842773179266e-147	MP	CXCL3	0.365
4.02134587526378e-167	1.52275318836212	0.897	0.407	8.04269175052755e-164	MP	ATP1B1	0.49
9.56874976317209e-125	1.51820131994417	0.933	0.697	1.91374995263442e-121	MP	HERPUD1	0.236
4.83423891593181e-242	1.51687720999266	0.855	0.26	9.66847783186362e-239	MP	RBM47	0.595
5.93401453292008e-256	1.47527982617083	0.863	0.283	1.18680290658402e-252	MP	EPB41L3	0.58
5.00963952864185e-186	1.47325840311019	0.852	0.28	1.00192790572837e-182	MP	LPAR6	0.572
3.16517528137122e-199	1.46876476490283	0.843	0.289	6.33035056274243e-196	MP	MNDA	0.554
1.01255544197125e-124	1.45160810867898	0.864	0.474	2.02511088394251e-121	MP	HLA-DQB1	0.39
3.60088626146864e-127	1.45060299888446	0.913	0.594	7.20177252293727e-124	MP	RILPL2	0.319
6.9846442159964e-172	1.45057862702398	0.908	0.52	1.39692884319928e-168	MP	HLA-DMB	0.388
1.16078022844352e-149	1.43694895753238	0.841	0.366	2.32156045688704e-146	MP	PHACTR1	0.475
8.07064202686996e-204	1.43391023926321	0.828	0.416	1.61412840537399e-200	MP	NRP2	0.412
1.47279532000278e-141	1.42036038148734	0.895	0.493	2.94559064000557e-138	MP	HIF1A	0.402
9.38113897653108e-189	1.41666179595684	0.841	0.344	1.87622779530622e-185	MP	PLSCR1	0.497
2.9479448363155e-140	1.41617474145272	0.749	0.285	5.895889672631e-137	MP	LTC4S	0.464
5.91458102421377e-176	1.41121620624363	0.779	0.229	1.18291620484275e-172	MP	CD36	0.55
1.5733527411623e-104	1.398420263181	0.769	0.459	3.1467054823246e-101	MP	IRS2	0.31
1.80702625247936e-196	1.37396291458238	0.846	0.384	3.61405250495872e-193	MP	MFSD1	0.462
5.51164427292637e-227	1.35357483574711	0.808	0.21	1.10232885458527e-223	MP	CD86	0.598
7.08320052180466e-136	1.34533324415062	0.881	0.438	1.41664010436093e-132	MP	ARHGAP18	0.443
2.5363426431789e-203	1.33837365406328	0.866	0.366	5.07268528635781e-200	MP	LY96	0.5
2.24138443462458e-158	1.32658679887019	0.855	0.457	4.48276886924916e-155	MP	ATP13A3	0.398
1.80084112273985e-231	1.31988246740459	0.837	0.18	3.6016822454797e-228	MP	PID1	0.657
3.73562483754364e-120	1.31792748314949	0.859	0.427	7.47124967508729e-117	MP	RGS10	0.432
1.19184196397293e-241	1.31607041257382	0.835	0.209	2.38368392794587e-238	MP	NCF2	0.626
6.9983578350963e-180	1.31522177602604	0.805	0.332	1.39967156701926e-176	MP	C3AR1	0.473
5.45932107657533e-146	1.30812575732411	0.848	0.443	1.09186421531507e-142	MP	AP1S2	0.405
1.55837828445046e-168	1.30578275316157	0.783	0.255	3.11675656890092e-165	MP	PTGS2	0.528
1.29443347938448e-136	1.30559791348132	0.805	0.448	2.58886695876897e-133	MP	C1orf162	0.357
2.01503543130428e-161	1.28733835257746	0.817	0.36	4.03007086260855e-158	MP	SH2B3	0.457
3.24998921248544e-189	1.28131888036857	0.817	0.334	6.49997842497088e-186	MP	GATM	0.483
1.13321099106712e-187	1.27998516620382	0.779	0.212	2.26642198213425e-184	MP	B3GNT5	0.567
8.90393267876169e-88	1.27593644598806	0.946	0.633	1.78078653575234e-84	MP	ATP1B3	0.313
2.83162305700784e-155	1.27193079232892	0.781	0.35	5.66324611401569e-152	MP	OGFRL1	0.431
4.47897818562425e-142	1.26638499122962	0.855	0.427	8.95795637124851e-139	MP	CFD	0.428
2.26722114393075e-147	1.26427155561142	0.835	0.393	4.53444228786151e-144	MP	PYCARD	0.442
2.56700711204793e-149	1.26267100114232	0.87	0.409	5.13401422409585e-146	MP	OTUD1	0.461
1.10508392951769e-95	1.25646053134941	0.852	0.465	2.21016785903539e-92	MP	ELL2	0.387
1.16696087754153e-62	1.2465011913693	0.948	0.82	2.33392175508306e-59	MP	NR4A2	0.128
2.91200679006728e-80	1.24528136768834	0.908	0.638	5.82401358013456e-77	MP	S100A11	0.27
6.22232575082401e-193	1.20719282901455	0.821	0.344	1.2444651501648e-189	MP	TMEM176A	0.477
3.06162159610817e-141	1.20497945153528	0.785	0.425	6.12324319221633e-138	MP	IGF1	0.36
2.77067671123581e-98	1.20419427777746	0.81	0.473	5.54135342247161e-95	MP	ITPR2	0.337
1.35097351465769e-120	1.19665382892085	0.843	0.461	2.70194702931538e-117	MP	RUNX1	0.382
3.79535798693601e-183	1.19347153746474	0.832	0.305	7.59071597387202e-180	MP	RHOU	0.527
1.70637985399435e-176	1.18725994145565	0.79	0.294	3.41275970798869e-173	MP	BCAT1	0.496
2.98768916527112e-128	1.18341083650001	0.779	0.344	5.97537833054223e-125	MP	GRASP	0.435
3.52945438314719e-155	1.18013188070367	0.781	0.378	7.05890876629438e-152	MP	TNFAIP2	0.403
5.92977923372672e-110	1.16822938767545	0.826	0.477	1.18595584674534e-106	MP	TYMP	0.349
2.22900046247136e-169	1.16514824555412	0.857	0.385	4.45800092494272e-166	MP	FUCA1	0.472
6.02224041715248e-70	1.14468202893967	0.808	0.475	1.2044480834305e-66	MP	TIMP1	0.333
1.40673339729412e-211	1.12492832578849	0.776	0.345	2.81346679458823e-208	MP	PILRA	0.431
8.97997825608691e-151	1.11854814329994	0.687	0.239	1.79599565121738e-147	MP	IRAK3	0.448
2.29862947412579e-80	1.11423227369911	0.825	0.495	4.59725894825159e-77	MP	EIF4E	0.33
1.6496949560591e-90	1.11351581061252	0.908	0.577	3.2993899121182e-87	MP	VAMP8	0.331
4.9433757861792e-103	1.11010071257943	0.902	0.5	9.88675157235841e-100	MP	ITGB2	0.402
5.44069040479371e-98	1.09895146669821	0.832	0.463	1.08813808095874e-94	MP	SAMHD1	0.369
5.2099476936036e-101	1.09524538506505	0.785	0.458	1.04198953872072e-97	MP	CCDC88A	0.327
8.54241622409764e-105	1.09469146773775	0.825	0.423	1.70848324481953e-101	MP	GNA13	0.402
3.19824440130473e-163	1.09459966750568	0.754	0.2	6.39648880260946e-160	MP	SLC8A1	0.554
